TransactionID,CustomerID,CustomerName,ProductID,ProductName,ProductCategory,PurchaseQuantity,PurchasePrice,PurchaseDate,Country
611,645,Bailey Stewart,218,Printer,Electronics,1,706.66,4/3/2024,Antarctica (the territory South of 60 deg S)
612,883,William Ali,238,Television,Electronics,4,87.16,12/15/2023,Samoa
613,941,Taylor Hill,299,Router,Electronics,4,19.19,9/6/2023,Botswana
614,234,Phillip Salazar,234,Refrigerator,Home Appliances,4,697.09,2/16/2024,Mongolia
615,727,David Mcdaniel,245,Refrigerator,Home Appliances,2,389.24,7/26/2023,Portugal
616,898,Jonathan Jacobs,291,Laptop,Electronics,3,373.89,3/4/2024,Holy See (Vatican City State)
617,288,Katherine Taylor,224,Microwave,Home Appliances,4,775.73,9/21/2023,Antigua and Barbuda
618,518,Alexis Nelson,252,Headphones,Electronics,1,535.2,9/20/2023,Samoa
619,787,Norma Jones DVM,256,Smart Bulb,Electronics,2,445.7,5/27/2024,New Zealand
620,601,Sharon Clay,254,Headphones,Electronics,4,619.92,11/30/2023,Singapore
621,142,Samantha Cortez,250,Vacuum Cleaner,Home Appliances,1,897.63,2/18/2024,Wallis and Futuna
622,860,Kimberly Davidson,290,Laptop,Electronics,5,732.71,4/26/2024,Argentina
623,633,Jesus Rich,231,Coffee Maker,Home Appliances,3,793.17,1/13/2024,Martinique
624,505,Mrs. Jasmine Hubbard,206,Smartwatch,Electronics,1,255.69,9/7/2023,French Guiana
625,550,Eric Carey,259,Blender,Home Appliances,3,213.39,8/29/2023,Jamaica
626,401,Amy Black,218,Printer,Electronics,3,649.71,12/23/2023,Switzerland
627,761,Nathan Wilson,299,Tablet,Electronics,4,121.62,2/8/2024,Wallis and Futuna
628,812,Jenna Morris,203,Electric Kettle,Home Appliances,1,533,9/3/2023,Korea
629,704,Stephanie Khan,211,Camera,Electronics,3,140.66,10/1/2023,Gibraltar
630,808,Michelle Martin,293,Toaster,Home Appliances,5,686.11,8/12/2023,Bermuda
631,216,Madison Miller,290,Refrigerator,Home Appliances,1,591.49,11/22/2023,Saint Lucia
632,910,Lisa Moore,270,Smartwatch,Electronics,2,49.43,11/20/2023,Aruba
633,886,George Savage,219,Printer,Electronics,5,293.62,8/27/2023,Trinidad and Tobago
634,248,Michael Barnes,239,Coffee Maker,Home Appliances,4,91.6,4/4/2024,Seychelles
635,556,Christopher Roach,225,Smartwatch,Electronics,1,316.81,6/27/2023,Niger
636,883,Jimmy Foley,269,Headphones,Electronics,5,333.48,5/4/2024,Albania
637,722,Cynthia Chapman,260,Smartwatch,Electronics,4,732.66,12/19/2023,Ireland
638,552,Kyle Sanchez,270,Smartphone,Electronics,2,95.35,10/12/2023,Nicaragua
639,743,Samantha Williams,218,Refrigerator,Home Appliances,4,616.17,7/17/2023,Palau
640,457,Scott Estrada,277,Smartwatch,Electronics,2,128.25,10/19/2023,Greenland
641,189,Jason Thompson,286,Smartphone,Electronics,2,501.45,10/14/2023,New Caledonia
642,776,Linda Cobb,222,Heater,Home Appliances,5,785.16,12/19/2023,San Marino
643,692,Andrew Mack,241,Microwave,Home Appliances,3,135.66,11/16/2023,Ukraine
644,488,Olivia Bridges,208,Refrigerator,Home Appliances,1,341.66,10/17/2023,Latvia
645,237,Scott Murphy,252,Washing Machine,Home Appliances,5,73.23,1/15/2024,Cote d'Ivoire
646,812,Anthony Duncan,280,Tablet,Electronics,4,515.67,1/17/2024,Benin
647,595,Lisa French,290,Tablet,Electronics,5,175.21,10/15/2023,Japan
648,723,Debbie Andrews,279,Smartwatch,Electronics,1,895.33,11/10/2023,Vanuatu
649,232,Kathleen Daniel,263,Television,Electronics,5,12.54,1/3/2024,Sri Lanka
650,284,Crystal Roberts,224,Television,Electronics,1,477.05,6/26/2023,British Indian Ocean Territory (Chagos Archipelago)
651,124,Robert Mclaughlin,226,Microwave,Home Appliances,2,931.85,5/1/2024,New Zealand
652,524,Gene Castro,281,Router,Electronics,4,232.27,9/16/2023,Algeria
653,755,Douglas Tyler,239,Printer,Electronics,3,278.55,10/20/2023,Macedonia
654,663,Aaron Jennings,243,Smart Bulb,Electronics,3,128.21,11/26/2023,Saint Kitts and Nevis
655,682,Alyssa Thompson,242,Headphones,Electronics,2,806.29,5/14/2024,Guadeloupe
656,788,John Johnson,217,Printer,Electronics,1,878.22,12/29/2023,Cape Verde
657,742,Sean Huang,259,Washing Machine,Home Appliances,3,95.52,4/25/2024,Suriname
658,523,Amy Meyer,272,Blender,Home Appliances,3,208.66,4/2/2024,Philippines
659,423,Alicia Ray,242,Electric Kettle,Home Appliances,2,469.29,5/1/2024,United States Virgin Islands
660,914,Wayne Ramirez,203,Vacuum Cleaner,Home Appliances,5,762.88,11/4/2023,Honduras
661,741,Carol Obrien,223,Headphones,Electronics,1,933.07,2/12/2024,Brazil
662,985,Elizabeth Hodge,290,Television,Electronics,5,352.96,7/8/2023,Faroe Islands
663,523,Shawn Watson,238,Camera,Electronics,1,761.34,9/17/2023,Mali
664,409,James Johnson,225,Washing Machine,Home Appliances,1,213.14,6/14/2024,Bermuda
665,554,Rebecca Stein,219,Printer,Electronics,4,961.57,9/7/2023,Guam
666,595,Kelly Rowe,218,Smartwatch,Electronics,1,53.46,4/19/2024,Tunisia
667,200,Teresa Rhodes,216,Router,Electronics,4,703.84,9/13/2023,Saint Kitts and Nevis
668,137,Miguel Boyd,200,Air Conditioner,Home Appliances,1,584.96,10/24/2023,Venezuela
669,145,Linda Miller,259,Printer,Electronics,1,595.98,6/5/2024,Aruba
670,205,Mary Edwards,273,Printer,Electronics,2,244.4,4/15/2024,Georgia
671,754,Erica Lee,235,Toaster,Home Appliances,4,703.72,1/18/2024,Ghana
672,891,Bruce Hernandez,235,Toaster,Home Appliances,4,279.24,8/9/2023,American Samoa
673,737,Ashley Daniels,270,Television,Electronics,2,782.14,10/27/2023,Faroe Islands
674,244,Regina Andrews,221,Headphones,Electronics,1,172.73,7/23/2023,Georgia
675,727,Kimberly Williams,203,Toaster,Home Appliances,4,129.53,12/25/2023,United Kingdom
676,791,James Miller,250,Vacuum Cleaner,Home Appliances,4,315.22,9/3/2023,Romania
677,710,Lori Vaughn,257,Refrigerator,Home Appliances,1,166.04,2/20/2024,Guinea-Bissau
678,419,Craig Chang,268,Electric Kettle,Home Appliances,1,222.87,7/26/2023,Uzbekistan
679,873,Laura Davis,289,Microwave,Home Appliances,1,714.05,12/24/2023,Bhutan
680,566,Matthew Miranda,260,Coffee Maker,Home Appliances,5,58.46,9/23/2023,Yemen
681,329,Steven Scott,246,Washing Machine,Home Appliances,2,40.77,11/25/2023,Cocos (Keeling) Islands
682,816,Erin Valencia,241,Air Conditioner,Home Appliances,5,750.6,12/19/2023,Libyan Arab Jamahiriya
683,130,Brian Mendoza,221,Laptop,Electronics,4,110.89,10/13/2023,Seychelles
684,456,Bethany Garcia,291,Laptop,Electronics,1,71.05,4/30/2024,Botswana
685,433,Andrea Turner,259,Headphones,Electronics,2,825.44,11/28/2023,Namibia
686,523,David Moore,261,Refrigerator,Home Appliances,5,590.26,11/22/2023,Bahrain
687,448,Michael Reynolds,255,Smartphone,Electronics,1,205.77,2/1/2024,Solomon Islands
688,450,Cynthia Bates,209,Microwave,Home Appliances,1,906.03,4/8/2024,Venezuela
689,828,Katelyn Vargas,259,Refrigerator,Home Appliances,1,942.86,10/30/2023,Micronesia
690,199,Casey Blanchard,208,Headphones,Electronics,5,438.82,2/13/2024,Botswana
691,801,Patricia Gray,263,Air Conditioner,Home Appliances,1,388.9,3/2/2024,Panama
692,162,Robert Clay,296,Microwave,Home Appliances,3,222.57,2/28/2024,Sudan
693,100,Mary Chavez,237,Smartwatch,Electronics,3,451.55,11/24/2023,New Zealand
694,691,Daniel Rich,238,Smartphone,Electronics,5,622.98,2/2/2024,South Africa
695,795,Tony Graham,244,Smartwatch,Electronics,4,417.87,7/30/2023,Mozambique
696,108,Kayla Abbott,237,Blender,Home Appliances,1,286.98,7/20/2023,Heard Island and McDonald Islands
697,662,April Castro,245,Printer,Electronics,2,646.23,8/7/2023,Tokelau
698,388,Cynthia Park,250,Router,Electronics,1,989.51,2/23/2024,Ghana
699,828,James Gardner,284,Air Conditioner,Home Appliances,5,783.62,9/1/2023,Lebanon
700,242,James Middleton,253,Electric Kettle,Home Appliances,5,328.39,8/24/2023,France
701,993,Brandy Jones,202,Microwave,Home Appliances,1,325.69,8/20/2023,Saint Helena
702,598,Vanessa Taylor,217,Smartphone,Electronics,3,68.01,3/1/2024,Sri Lanka
703,525,Stephanie Dominguez,254,Heater,Home Appliances,3,769.17,2/23/2024,Cocos (Keeling) Islands
704,565,Kristen Cole,245,Headphones,Electronics,1,255.38,9/21/2023,Colombia
705,534,Laura Bradford,230,Smartwatch,Electronics,5,818.12,3/28/2024,Macao
706,375,Joshua Richardson,204,Television,Electronics,5,848.04,2/1/2024,Liberia
707,821,Kevin Nixon,210,Toaster,Home Appliances,2,184.34,8/20/2023,Saint Lucia
708,848,Shannon Christensen,235,Toaster,Home Appliances,5,37.92,12/23/2023,Malaysia
709,180,Lisa Sanchez,280,Electric Kettle,Home Appliances,5,150.68,4/9/2024,Panama
710,784,Mark Yates,239,Tablet,Electronics,5,315.96,2/19/2024,Austria
711,451,Alexandra Gibson,260,Blender,Home Appliances,1,65.61,2/3/2024,Saint Martin
712,439,Tyler Yates,237,Smartphone,Electronics,5,483.21,8/30/2023,Argentina
713,811,Nicole Acosta,272,Electric Kettle,Home Appliances,2,808.38,10/5/2023,Bahamas
714,744,Christopher Williams,237,Microwave,Home Appliances,3,68.96,5/5/2024,Saint Pierre and Miquelon
715,739,John Martinez,209,Smart Bulb,Electronics,2,776.62,5/21/2024,Slovenia
716,384,Luis Hill,232,Refrigerator,Home Appliances,3,707.49,7/1/2023,Saint Vincent and the Grenadines
717,214,Susan Stevenson,284,Electric Kettle,Home Appliances,1,343.2,12/16/2023,Heard Island and McDonald Islands
718,927,Richard Young,223,Microwave,Home Appliances,2,735.03,5/1/2024,Malta
719,982,William Coffey,276,Air Conditioner,Home Appliances,3,182.46,6/22/2024,Swaziland
720,257,Nicole Gutierrez,249,Vacuum Cleaner,Home Appliances,5,816.31,9/26/2023,Panama
721,550,Carol Lane,244,Washing Machine,Home Appliances,3,136.07,7/17/2023,Norway
722,370,Audrey Jackson,251,Smart Bulb,Electronics,4,852.25,12/27/2023,Gabon
723,587,Nicole Patel,248,Headphones,Electronics,5,325.03,3/17/2024,Romania
724,499,Charles Berg,201,Smart Bulb,Electronics,1,937.32,10/16/2023,Vanuatu
725,916,Michael Nixon,287,Camera,Electronics,1,245.62,7/11/2023,Bhutan
726,644,Tina Reynolds,283,Microwave,Home Appliances,1,823.45,5/24/2024,Faroe Islands
727,443,Robert Scott,274,Air Conditioner,Home Appliances,1,272.56,11/24/2023,Kyrgyz Republic
728,891,Dana Powers,298,Laptop,Electronics,3,264.09,9/9/2023,Maldives
729,445,Wendy Edwards,201,Smartphone,Electronics,1,392.08,3/13/2024,Algeria
730,951,Jason Fox,287,Microwave,Home Appliances,4,498.15,12/16/2023,Guernsey
731,324,Darlene Johnson,279,Toaster,Home Appliances,5,381.59,7/31/2023,Azerbaijan
732,708,Sara Sampson,281,Electric Kettle,Home Appliances,2,171.03,8/12/2023,Russian Federation
733,222,Larry Bennett,297,Smartphone,Electronics,3,29.88,6/9/2024,Oman
734,679,Cathy Rodriguez,223,Refrigerator,Home Appliances,1,348.39,10/2/2023,French Polynesia
735,578,Angela Chavez,235,Microwave,Home Appliances,1,551.58,4/19/2024,Japan
736,808,Patricia Morris,220,Camera,Electronics,5,985.42,4/24/2024,Barbados
737,383,Janet Cook,207,Blender,Home Appliances,4,943.02,10/4/2023,Zimbabwe
738,932,Jeremiah Vasquez,225,Smart Bulb,Electronics,4,165.53,2/18/2024,India
739,282,Ashley Fernandez,255,Camera,Electronics,2,974.65,9/18/2023,New Zealand
740,758,Jeremy Green,204,Heater,Home Appliances,5,272.61,7/24/2023,Barbados
741,685,Paula Smith,263,Washing Machine,Home Appliances,2,104.96,8/22/2023,Palau
742,755,Andrew Myers,219,Electric Kettle,Home Appliances,5,841.46,3/23/2024,Greenland
743,500,Kaylee Case,262,Smartphone,Electronics,3,13.78,12/28/2023,Jordan
744,513,Priscilla Floyd,269,Smartwatch,Electronics,5,485.53,9/21/2023,Afghanistan
745,493,Sabrina Olson,272,Smartphone,Electronics,2,179.12,1/19/2024,Vietnam
746,467,Eric Brown,282,Refrigerator,Home Appliances,4,845.33,7/31/2023,Haiti
747,647,Gina Randall,297,Coffee Maker,Home Appliances,4,494.21,4/18/2024,French Guiana
748,763,Julian Ponce,284,Refrigerator,Home Appliances,5,393.65,9/8/2023,French Southern Territories
749,812,Brian Barker,262,Coffee Maker,Home Appliances,3,194.72,7/28/2023,Turks and Caicos Islands
750,747,Collin Johnson,203,Smartwatch,Electronics,4,470.41,3/31/2024,Namibia
751,344,Arthur Fernandez MD,268,Smartwatch,Electronics,5,71.02,5/14/2024,Sudan
752,560,Alexis Morgan,243,Laptop,Electronics,3,810.1,4/26/2024,Saint Helena
753,143,Daniel Valdez,266,Electric Kettle,Home Appliances,2,558.07,12/21/2023,Wallis and Futuna
754,794,Kimberly Figueroa,229,Heater,Home Appliances,4,965.97,6/19/2024,Barbados
755,137,Katherine Smith,279,Electric Kettle,Home Appliances,2,481.5,7/13/2023,Ecuador
756,818,Alexis Chen,239,Printer,Electronics,1,507.08,5/9/2024,South Africa
757,199,Christopher Garza,213,Laptop,Electronics,4,181.15,8/9/2023,Luxembourg
758,709,Connie Brock,254,Television,Electronics,2,134.92,11/4/2023,Sudan
759,955,Miss Erika Daugherty,273,Refrigerator,Home Appliances,4,209.9,1/24/2024,Burundi
760,429,Rebecca Duran,275,Smart Bulb,Electronics,3,326.55,9/1/2023,Grenada
761,164,Charles Perry,289,Laptop,Electronics,4,560.8,11/16/2023,Mexico
762,268,Timothy Williams,212,Washing Machine,Home Appliances,5,463.58,4/28/2024,Tanzania
763,747,Paula Smith,262,Smart Bulb,Electronics,5,527.34,7/27/2023,Albania
764,107,Brandon Pearson,236,Refrigerator,Home Appliances,4,158.15,12/4/2023,Puerto Rico
765,926,Karen Martinez,218,Laptop,Electronics,5,781.75,2/29/2024,Faroe Islands
766,635,David Thompson,288,Heater,Home Appliances,3,879.11,7/10/2023,Nauru
767,284,Lisa Miller,238,Coffee Maker,Home Appliances,4,576.3,11/8/2023,Italy
768,104,Cheryl Downs,212,Blender,Home Appliances,2,282.66,2/21/2024,Guyana
769,983,Kimberly Robinson,298,Smart Bulb,Electronics,5,684,2/24/2024,Palestinian Territory
770,313,Cory Hogan,287,Blender,Home Appliances,4,890.68,5/18/2024,United States Minor Outlying Islands
771,585,Christopher Livingston Jr.,246,Vacuum Cleaner,Home Appliances,1,748.29,10/14/2023,Cote d'Ivoire
772,545,Luis Wu,258,Toaster,Home Appliances,1,344.49,7/12/2023,Bosnia and Herzegovina
773,858,Joshua Moore,203,Washing Machine,Home Appliances,3,844.42,12/31/2023,Malawi
774,218,David Wallace,274,Television,Electronics,2,307.48,10/30/2023,Italy
775,303,Stephanie Hall,214,Toaster,Home Appliances,3,731.51,10/30/2023,Denmark
776,200,Jason Gonzalez,228,Television,Electronics,4,219.28,7/24/2023,Latvia
777,699,Dr. Charles Reilly,258,Air Conditioner,Home Appliances,5,868.52,9/3/2023,Iceland
778,482,Nathan Chen,234,Router,Electronics,2,74.96,9/12/2023,Grenada
779,230,Keith Ramirez,214,Microwave,Home Appliances,5,880.54,5/21/2024,Lao People's Democratic Republic
780,569,Philip Robinson,237,Headphones,Electronics,2,876.43,2/15/2024,Cayman Islands
781,908,Tiffany Whitehead,273,Smartphone,Electronics,2,42.74,1/26/2024,Timor-Leste
782,335,Scott Burns,227,Camera,Electronics,2,281.24,2/10/2024,Lebanon
783,957,Adrian Patterson,231,Heater,Home Appliances,4,639.06,9/30/2023,Greece
784,544,Stephanie Vargas,219,Smartphone,Electronics,2,378.74,6/14/2024,Montenegro
785,105,Andrew Esparza,293,Microwave,Home Appliances,4,591.01,4/19/2024,Macedonia
786,134,James Pacheco,289,Toaster,Home Appliances,2,839.28,5/9/2024,Bolivia
787,563,Bradley Mullins DDS,252,Refrigerator,Home Appliances,3,37.18,9/18/2023,Bulgaria
788,467,Matthew Davis,261,Headphones,Electronics,5,782.03,3/11/2024,Gambia
789,265,Shannon Burgess,203,Television,Electronics,2,680.92,12/19/2023,Kyrgyz Republic
790,890,Michael Lopez,247,Coffee Maker,Home Appliances,5,29.85,2/24/2024,Kyrgyz Republic
791,820,Shannon Jones,288,Tablet,Electronics,2,650.9,11/2/2023,Malta
792,133,Paul Wolfe,278,Television,Electronics,3,612.26,1/22/2024,Montserrat
793,913,Michael Oliver,242,Washing Machine,Home Appliances,4,896.53,4/6/2024,Venezuela
794,156,Susan Cox,206,Air Conditioner,Home Appliances,3,226.03,8/8/2023,Hungary
795,474,Andrew Richardson,282,Heater,Home Appliances,5,403.18,1/29/2024,Romania
796,168,Patricia Taylor,242,Smartphone,Electronics,5,999.44,9/26/2023,Mauritania
797,216,Nancy Goodwin,289,Heater,Home Appliances,5,612.96,9/15/2023,Sao Tome and Principe
798,862,Erica Hurst,264,Refrigerator,Home Appliances,4,73.2,3/16/2024,Jamaica
799,383,Jake Chavez,264,Toaster,Home Appliances,3,268.54,1/16/2024,Switzerland
800,225,Joseph Bryan,237,Vacuum Cleaner,Home Appliances,2,522.12,12/18/2023,Nicaragua
801,476,Theresa Lamb,208,Smartphone,Electronics,5,410.06,9/7/2023,Uganda
802,568,James White,209,Microwave,Home Appliances,1,658.85,8/7/2023,Chad
803,382,Charles Hernandez,226,Washing Machine,Home Appliances,4,410.55,1/14/2024,Zambia
804,742,Jason Fleming,216,Smart Bulb,Electronics,5,817.85,12/27/2023,Guatemala
805,530,Matthew Carter,208,Vacuum Cleaner,Home Appliances,5,641.93,7/4/2023,Tunisia
806,921,Travis Newman,252,Toaster,Home Appliances,5,307.19,2/5/2024,Guam
807,771,Erin Watkins,289,Router,Electronics,2,300.85,1/17/2024,Tajikistan
808,661,Eric Anderson,239,Microwave,Home Appliances,3,727.93,8/31/2023,Somalia
809,366,Jacob Roberts,206,Camera,Electronics,1,230.03,8/22/2023,Guinea
810,391,Christopher Glass,291,Smartwatch,Electronics,4,790.21,1/19/2024,France
811,286,Sara Schwartz,285,Toaster,Home Appliances,3,589.71,4/29/2024,Cape Verde
812,265,Andrew Stewart,216,Refrigerator,Home Appliances,4,63.14,12/14/2023,Eritrea
813,478,Justin Johnson,240,Tablet,Electronics,2,505.47,11/6/2023,Cameroon
814,481,William Ferguson,215,Heater,Home Appliances,3,418.98,6/17/2024,Anguilla
815,514,Patricia Gould,240,Headphones,Electronics,2,349.24,8/25/2023,Albania
816,856,Katie Holland,237,Microwave,Home Appliances,3,863.77,12/27/2023,Ukraine
817,396,Nicole Mcknight,285,Laptop,Electronics,4,339.3,8/22/2023,South Georgia and the South Sandwich Islands
818,678,Tammy Morgan,214,Camera,Electronics,1,14.67,4/5/2024,Lesotho
819,141,Juan Parker,251,Vacuum Cleaner,Home Appliances,2,580.52,2/20/2024,Tajikistan
820,325,Brandon Brown,282,Tablet,Electronics,1,138.11,9/9/2023,Mozambique
821,639,Timothy Ramirez,202,Coffee Maker,Home Appliances,4,434.74,7/28/2023,Martinique
822,969,Michael Miller,265,Coffee Maker,Home Appliances,1,47.35,11/26/2023,Congo
823,602,Larry Harding,285,Camera,Electronics,1,893.09,11/13/2023,Indonesia
824,251,Jessica Hughes,201,Smartphone,Electronics,1,630.42,10/14/2023,Guatemala
825,459,Jeremy Hoffman,227,Television,Electronics,3,318.97,4/3/2024,Tuvalu
826,554,Jennifer Ramos,220,Printer,Electronics,5,592.78,5/3/2024,Saint Lucia
827,534,Jennifer Houston,276,Laptop,Electronics,1,305.22,7/29/2023,Cambodia
828,312,William Fox,242,Air Conditioner,Home Appliances,5,600.41,7/21/2023,Venezuela
829,704,Ann Ortiz,234,Coffee Maker,Home Appliances,2,349.31,12/3/2023,China
830,669,Keith Melendez,225,Toaster,Home Appliances,2,173.23,9/6/2023,Syrian Arab Republic
831,490,John Carson,238,Blender,Home Appliances,2,232.08,5/15/2024,Mozambique
832,411,Patrick Walker DDS,219,Television,Electronics,1,593.8,10/6/2023,French Southern Territories
833,755,Kaitlyn Valdez,236,Laptop,Electronics,3,714,12/5/2023,Christmas Island
834,603,Maria Johnson,297,Printer,Electronics,3,773.54,10/11/2023,Lithuania
835,168,Heidi Castillo,255,Smart Bulb,Electronics,1,665.35,5/28/2024,Eritrea
836,743,Valerie Cardenas,247,Smartphone,Electronics,1,422.61,1/11/2024,Saint Martin
837,689,David Perkins,218,Refrigerator,Home Appliances,5,260.21,10/28/2023,Kyrgyz Republic
838,999,Heather Brown,246,Television,Electronics,1,308.11,12/5/2023,Norfolk Island
839,464,Eddie Fowler,209,Router,Electronics,3,626.57,1/11/2024,Congo
840,884,Pamela George,221,Printer,Electronics,1,516.47,1/23/2024,Gibraltar
841,993,Ryan Marsh,234,Smartwatch,Electronics,1,786.91,3/18/2024,Qatar
842,804,Joseph Bell,218,Vacuum Cleaner,Home Appliances,5,207.75,7/1/2023,Burundi
843,630,Richard Jenkins,220,Heater,Home Appliances,2,364.34,8/4/2023,Cuba
844,258,Sandra Pope,271,Washing Machine,Home Appliances,2,49.01,2/19/2024,Portugal
845,951,Sarah Marquez,289,Vacuum Cleaner,Home Appliances,4,337.3,4/14/2024,Spain
846,216,Thomas Wilson,216,Smartphone,Electronics,1,907.81,6/18/2024,Andorra
847,591,Michael Taylor,256,Microwave,Home Appliances,1,781.73,6/5/2024,Nauru
848,635,Gloria Mckinney,203,Laptop,Electronics,3,647.89,4/10/2024,Suriname
849,221,Scott Thomas,229,Washing Machine,Home Appliances,3,469.63,10/23/2023,Brunei Darussalam
850,314,Blake Vazquez,214,Headphones,Electronics,1,853.73,7/26/2023,Andorra
851,893,Mr. Craig Johnson,284,Toaster,Home Appliances,4,741.15,1/11/2024,Namibia
852,160,Terry Williams,238,Smartphone,Electronics,1,853.48,3/11/2024,Algeria
853,872,Caleb Guzman,275,Camera,Electronics,3,895.58,6/9/2024,Cook Islands
854,289,Alyssa Thomas,295,Refrigerator,Home Appliances,3,816.81,6/25/2024,Fiji
855,693,Christopher Mason,293,Laptop,Electronics,4,406.25,2/19/2024,Dominican Republic
856,617,Annette Lane,201,Washing Machine,Home Appliances,4,693,1/17/2024,Cuba
857,832,Douglas Winters,268,Coffee Maker,Home Appliances,2,121.93,6/27/2023,Saint Kitts and Nevis
858,201,Tami York,260,Headphones,Electronics,1,421.87,11/15/2023,Qatar
859,703,Michael Rodriguez,245,Electric Kettle,Home Appliances,4,189.45,11/20/2023,Jamaica
860,319,Jennifer Juarez,240,Toaster,Home Appliances,5,38.53,8/13/2023,Lao People's Democratic Republic
861,212,Kathleen Ward,236,Tablet,Electronics,4,121.81,1/28/2024,Saint Helena
862,141,Johnny Cruz,258,Air Conditioner,Home Appliances,1,72.7,2/14/2024,Saint Pierre and Miquelon
863,419,Sarah Perez,252,Blender,Home Appliances,5,769.85,10/16/2023,Timor-Leste
864,538,Benjamin Randall,260,Camera,Electronics,5,527.87,6/24/2024,Philippines
865,476,Zachary Vasquez,213,Printer,Electronics,2,487.11,11/26/2023,Kazakhstan
866,635,Angela Thomas,251,Microwave,Home Appliances,5,893.14,3/21/2024,Namibia
867,204,Stephanie Jackson,246,Smartphone,Electronics,2,510.51,9/11/2023,Guadeloupe
868,305,Wanda Martinez,254,Air Conditioner,Home Appliances,2,84.12,4/2/2024,Luxembourg
869,385,Pamela Wheeler,296,Toaster,Home Appliances,2,337.59,4/27/2024,Spain
870,759,Heather Estrada,251,Blender,Home Appliances,5,230.48,12/31/2023,Madagascar
871,385,Jesse Martinez,262,Coffee Maker,Home Appliances,2,88.04,1/5/2024,Djibouti
872,743,Alyssa Rojas,208,Electric Kettle,Home Appliances,4,97.14,1/5/2024,Philippines
873,127,Janet Shelton,219,Air Conditioner,Home Appliances,3,127.52,10/21/2023,Niger
874,738,Billy Walton,298,Blender,Home Appliances,1,409.41,1/3/2024,Somalia
875,577,Matthew Henry,233,Router,Electronics,5,10.17,1/22/2024,Guam
876,928,Kimberly Cisneros,204,Smart Bulb,Electronics,5,641.16,12/10/2023,Turkmenistan
877,221,Ernest Bennett,258,Tablet,Electronics,3,369.71,7/9/2023,Antigua and Barbuda
878,281,Shannon Turner,290,Television,Electronics,4,338.65,8/28/2023,Liechtenstein
879,541,Mike Freeman,214,Toaster,Home Appliances,4,122.88,2/1/2024,Peru
880,602,Melissa Armstrong,260,Smartphone,Electronics,3,361.59,1/30/2024,Timor-Leste
881,260,Jenna Simpson,248,Heater,Home Appliances,5,380.15,2/20/2024,Philippines
882,461,Diane Brown,275,Smartphone,Electronics,2,497.5,7/13/2023,Brunei Darussalam
883,957,Robert Silva,297,Refrigerator,Home Appliances,3,614.74,6/6/2024,Nigeria
884,449,Jeffrey Braun,252,Laptop,Electronics,4,223.43,11/9/2023,Azerbaijan
885,777,David Collins,210,Camera,Electronics,1,759.58,6/13/2024,Portugal
886,167,Ashley Jackson,268,Smart Bulb,Electronics,1,774.42,10/30/2023,Argentina
887,571,Jenny Robertson,253,Air Conditioner,Home Appliances,5,956.63,10/7/2023,Angola
888,812,Alex Stewart,273,Tablet,Electronics,1,535.06,11/24/2023,Gibraltar
889,686,John Vazquez,226,Router,Electronics,4,840.43,11/3/2023,Luxembourg
890,614,Mary Jackson,238,Heater,Home Appliances,2,694.9,11/14/2023,Jordan
891,306,Ryan Cobb PhD,268,Headphones,Electronics,1,393.53,9/17/2023,France
892,371,Zachary Morales,228,Heater,Home Appliances,4,424.48,2/23/2024,Samoa
893,194,Laura Vargas,234,Smartwatch,Electronics,4,963.96,7/22/2023,Mongolia
894,920,Jessica Reed,209,Air Conditioner,Home Appliances,2,146.8,3/5/2024,Swaziland
895,409,Elizabeth Alvarado,240,Heater,Home Appliances,3,714.76,9/11/2023,Israel
896,511,Jose Powers,270,Television,Electronics,2,627.93,9/4/2023,Turkmenistan
897,119,Kelli Lopez,263,Toaster,Home Appliances,2,981.52,9/16/2023,Panama
898,943,Julie Giles,268,Router,Electronics,5,697.37,5/5/2024,New Zealand
899,973,Jessica Knight,280,Refrigerator,Home Appliances,3,566.66,7/19/2023,Maldives
900,305,Charles Hernandez,287,Heater,Home Appliances,3,878.7,4/18/2024,French Southern Territories
901,964,Fernando Greer,208,Blender,Home Appliances,5,115.41,2/27/2024,Costa Rica
902,966,Rodney Lucas,232,Microwave,Home Appliances,1,673.55,3/18/2024,Nepal
903,341,Brian Lee,231,Smartwatch,Electronics,2,983.7,4/30/2024,Sweden
904,417,Justin Graham,282,Microwave,Home Appliances,1,693.69,6/11/2024,Argentina
905,306,Chad Green,235,Vacuum Cleaner,Home Appliances,5,41.98,3/7/2024,Mayotte
906,280,Amanda Sharp,202,Refrigerator,Home Appliances,5,869.36,7/17/2023,Tokelau
907,185,Edward Brown,252,Router,Electronics,4,245.22,6/8/2024,Haiti
908,787,Ann Hahn,292,Blender,Home Appliances,4,393.68,5/18/2024,Burundi
909,341,Nicholas Fitzpatrick,266,Heater,Home Appliances,1,22.84,3/9/2024,Switzerland
910,694,Tara King,211,Vacuum Cleaner,Home Appliances,5,870.16,9/26/2023,Nepal
911,225,Emily Collier,294,Vacuum Cleaner,Home Appliances,3,757.56,11/24/2023,Sri Lanka
912,866,Taylor Robinson,213,Television,Electronics,3,454.33,9/2/2023,Croatia
913,381,David Lawrence,262,Headphones,Electronics,2,737.73,1/19/2024,Holy See (Vatican City State)
914,816,Emily Coleman,287,Printer,Electronics,1,434.22,9/29/2023,Fiji
